Timestamp,Blind Zone ID,Inferred From,Calibrated Pressure (bar),Physics Delta (bar),Calibrated Flow (LPS)
2026-03-21 22:40:09,Z03,Z01 & Z04,1.387,0.015,60.31
2026-03-21 22:40:09,Z05,Z06 & Z02,1.372,-0.007,42.56
2026-03-21 22:40:09,Z07,Z08 & Z06,1.429,0.031,34.59
2026-03-21 22:40:11,Z03,Z01 & Z04,1.452,0.065,58.68
2026-03-21 22:40:11,Z05,Z06 & Z02,1.404,0.032,43.41
2026-03-21 22:40:11,Z07,Z08 & Z06,1.396,0.021,32.93
2026-03-21 22:40:11,Z03,Z01 & Z04,1.459,0.048,58.69
2026-03-21 22:40:11,Z05,Z06 & Z02,1.559,0.177,36.47
2026-03-21 22:40:11,Z07,Z08 & Z06,1.487,0.115,30.15
2026-03-21 22:40:13,Z03,Z01 & Z04,1.392,0.016,64.95
2026-03-21 22:40:13,Z05,Z06 & Z02,1.463,0.08,36.72
2026-03-21 22:40:13,Z07,Z08 & Z06,1.509,0.098,29.88
2026-03-21 22:40:13,Z03,Z01 & Z04,1.511,0.105,62.46
2026-03-21 22:40:13,Z05,Z06 & Z02,1.374,-0.035,35.11
2026-03-21 22:40:13,Z07,Z08 & Z06,1.503,0.083,30.53
2026-03-21 22:40:15,Z03,Z01 & Z04,1.429,0.031,57.06
2026-03-21 22:40:15,Z05,Z06 & Z02,1.514,0.102,43.77
2026-03-21 22:40:15,Z07,Z08 & Z06,1.434,0.029,34.5
2026-03-21 22:40:15,Z03,Z01 & Z04,1.378,-0.018,61.12
2026-03-21 22:40:15,Z05,Z06 & Z02,1.41,0.027,38.53
2026-03-21 22:40:15,Z07,Z08 & Z06,1.448,0.042,33.16
2026-03-21 22:40:17,Z03,Z01 & Z04,1.518,0.09,60.84
2026-03-21 22:40:17,Z05,Z06 & Z02,1.358,-0.03,41.18
2026-03-21 22:40:17,Z07,Z08 & Z06,1.466,0.06,31.18
2026-03-21 22:40:17,Z03,Z01 & Z04,1.412,0.006,56.62
2026-03-21 22:40:17,Z05,Z06 & Z02,1.503,0.08,41.11
2026-03-21 22:40:17,Z07,Z08 & Z06,1.594,0.169,31.77
2026-03-21 22:40:19,Z03,Z01 & Z04,1.486,0.061,58.95
2026-03-21 22:40:19,Z05,Z06 & Z02,1.559,0.142,36.37
2026-03-21 22:40:19,Z07,Z08 & Z06,1.553,0.136,32.4
2026-03-21 22:40:19,Z03,Z01 & Z04,1.37,-0.03,68.25
2026-03-21 22:40:19,Z05,Z06 & Z02,1.515,0.139,44.25
2026-03-21 22:40:19,Z07,Z08 & Z06,1.497,0.077,35.55
2026-03-21 22:40:21,Z03,Z01 & Z04,1.346,-0.074,58.98
2026-03-21 22:40:21,Z05,Z06 & Z02,1.407,0.02,43.18
2026-03-21 22:40:21,Z07,Z08 & Z06,1.424,0.052,36.7
2026-03-21 22:40:21,Z03,Z01 & Z04,1.555,0.179,63.48
2026-03-21 22:40:21,Z05,Z06 & Z02,1.422,-0.005,47.12
2026-03-21 22:40:21,Z07,Z08 & Z06,1.413,0.038,38.1
2026-03-21 22:40:23,Z03,Z01 & Z04,1.498,0.126,53.24
2026-03-21 22:40:23,Z05,Z06 & Z02,1.441,0.029,37.26
2026-03-21 22:40:23,Z07,Z08 & Z06,1.351,-0.05,29.59
2026-03-21 22:40:23,Z03,Z01 & Z04,1.353,-0.043,56.22
2026-03-21 22:40:23,Z05,Z06 & Z02,1.573,0.174,44.68
2026-03-21 22:40:23,Z07,Z08 & Z06,1.458,0.065,32.52
2026-03-21 22:40:26,Z03,Z01 & Z04,1.529,0.154,65.8
2026-03-21 22:40:26,Z05,Z06 & Z02,1.351,-0.052,40.14
2026-03-21 22:40:26,Z07,Z08 & Z06,1.458,0.042,35.15
2026-03-21 22:40:26,Z03,Z01 & Z04,1.407,0.015,56.08
2026-03-21 22:40:26,Z05,Z06 & Z02,1.391,-0.014,46.91
2026-03-21 22:40:26,Z07,Z08 & Z06,1.459,0.062,35.51
2026-03-21 22:40:28,Z03,Z01 & Z04,1.473,0.054,62.05
2026-03-21 22:40:28,Z05,Z06 & Z02,1.471,0.096,38.23
2026-03-21 22:40:28,Z07,Z08 & Z06,1.44,0.049,33.07
2026-03-21 22:40:28,Z03,Z01 & Z04,1.462,0.078,64.73
2026-03-21 22:40:28,Z05,Z06 & Z02,1.438,0.054,37.8
2026-03-21 22:40:28,Z07,Z08 & Z06,1.441,0.061,29.38
2026-03-21 22:40:30,Z03,Z01 & Z04,1.534,0.164,58.01
2026-03-21 22:40:30,Z05,Z06 & Z02,1.483,0.109,41.42
2026-03-21 22:40:30,Z07,Z08 & Z06,1.531,0.133,31.64
2026-03-21 22:40:30,Z03,Z01 & Z04,1.38,-0.001,54.88
2026-03-21 22:40:30,Z05,Z06 & Z02,1.45,0.063,37.34
2026-03-21 22:40:30,Z07,Z08 & Z06,1.417,0.045,28.85
2026-03-21 22:40:32,Z03,Z01 & Z04,1.415,-0.001,65.19
2026-03-21 22:40:32,Z05,Z06 & Z02,1.482,0.094,42.53
2026-03-21 22:40:32,Z07,Z08 & Z06,1.505,0.094,33.53
2026-03-21 22:40:32,Z03,Z01 & Z04,1.509,0.096,64.38
2026-03-21 22:40:32,Z05,Z06 & Z02,1.511,0.084,39.04
2026-03-21 22:40:32,Z07,Z08 & Z06,1.485,0.106,26.4
2026-03-21 22:40:34,Z03,Z01 & Z04,1.448,0.019,63.24
2026-03-21 22:40:34,Z05,Z06 & Z02,1.441,0.024,39.22
2026-03-21 22:40:34,Z07,Z08 & Z06,1.342,-0.051,29.88
2026-03-21 22:40:34,Z03,Z01 & Z04,1.414,-0.014,56.79
2026-03-21 22:40:34,Z05,Z06 & Z02,1.511,0.095,39.7
2026-03-21 22:40:34,Z07,Z08 & Z06,1.499,0.089,26.38
2026-03-21 22:40:36,Z03,Z01 & Z04,1.498,0.1,51.79
2026-03-21 22:40:36,Z05,Z06 & Z02,1.583,0.176,44.6
2026-03-21 22:40:36,Z07,Z08 & Z06,1.492,0.077,30.94
2026-03-21 22:40:36,Z03,Z01 & Z04,1.516,0.122,65.47
2026-03-21 22:40:36,Z05,Z06 & Z02,1.435,0.049,41.36
2026-03-21 22:40:36,Z07,Z08 & Z06,1.544,0.129,36.23
2026-03-21 22:40:38,Z03,Z01 & Z04,1.417,0.016,62.28
2026-03-21 22:40:38,Z05,Z06 & Z02,1.42,0.004,34.81
2026-03-21 22:40:38,Z07,Z08 & Z06,1.504,0.089,29.71
2026-03-21 22:40:38,Z03,Z01 & Z04,1.533,0.115,60.35
2026-03-21 22:40:38,Z05,Z06 & Z02,1.547,0.172,43.6
2026-03-21 22:40:38,Z07,Z08 & Z06,1.485,0.072,31.12
2026-03-21 22:40:40,Z03,Z01 & Z04,1.387,-0.007,58.97
2026-03-21 22:40:40,Z05,Z06 & Z02,1.419,0.01,38.41
2026-03-21 22:40:40,Z07,Z08 & Z06,1.413,-0.017,34.47
2026-03-21 22:40:40,Z03,Z01 & Z04,1.404,0.021,56.7
2026-03-21 22:40:40,Z05,Z06 & Z02,1.407,0.029,36.64
2026-03-21 22:40:40,Z07,Z08 & Z06,1.542,0.158,29.5
2026-03-21 22:40:42,Z03,Z01 & Z04,1.477,0.101,50.92
2026-03-21 22:40:42,Z05,Z06 & Z02,1.573,0.198,38.84
2026-03-21 22:40:42,Z07,Z08 & Z06,1.593,0.168,32.17
2026-03-21 22:40:42,Z03,Z01 & Z04,1.367,-0.014,63.8
2026-03-21 22:40:42,Z05,Z06 & Z02,1.556,0.163,36.81
2026-03-21 22:40:42,Z07,Z08 & Z06,1.494,0.081,29.97
2026-03-21 22:40:45,Z03,Z01 & Z04,1.397,-0.01,61.33
2026-03-21 22:40:45,Z05,Z06 & Z02,1.377,-0.002,41.05
2026-03-21 22:40:45,Z07,Z08 & Z06,1.368,-0.045,36.24
2026-03-21 22:40:45,Z03,Z01 & Z04,1.463,0.051,62.25
2026-03-21 22:40:45,Z05,Z06 & Z02,1.445,0.039,43.18
2026-03-21 22:40:45,Z07,Z08 & Z06,1.47,0.083,35.98
2026-03-21 22:40:47,Z03,Z01 & Z04,1.46,0.047,60.82
2026-03-21 22:40:47,Z05,Z06 & Z02,1.385,-0.018,42.36
2026-03-21 22:40:47,Z07,Z08 & Z06,1.36,-0.041,27.78
2026-03-21 22:40:47,Z03,Z01 & Z04,1.591,0.162,59.72
2026-03-21 22:40:47,Z05,Z06 & Z02,1.502,0.125,43.42
2026-03-21 22:40:47,Z07,Z08 & Z06,1.475,0.058,32.93
2026-03-21 22:40:49,Z03,Z01 & Z04,1.535,0.142,68.71
2026-03-21 22:40:49,Z05,Z06 & Z02,1.399,0.01,35.4
2026-03-21 22:40:49,Z07,Z08 & Z06,1.41,0.026,30.21
2026-03-21 22:40:49,Z03,Z01 & Z04,1.433,0.05,64.31
2026-03-21 22:40:49,Z05,Z06 & Z02,1.452,0.051,45.2
2026-03-21 22:40:49,Z07,Z08 & Z06,1.4,-0.023,28.02
2026-03-21 22:40:51,Z03,Z01 & Z04,1.554,0.143,58.15
2026-03-21 22:40:51,Z05,Z06 & Z02,1.365,-0.011,45.77
2026-03-21 22:40:51,Z07,Z08 & Z06,1.403,0.031,31.41
2026-03-21 22:40:51,Z03,Z01 & Z04,1.492,0.098,52.94
2026-03-21 22:40:51,Z05,Z06 & Z02,1.472,0.058,35.96
2026-03-21 22:40:51,Z07,Z08 & Z06,1.405,0.034,32.58
2026-03-21 22:40:53,Z03,Z01 & Z04,1.499,0.127,55.93
2026-03-21 22:40:53,Z05,Z06 & Z02,1.547,0.14,38.56
2026-03-21 22:40:53,Z07,Z08 & Z06,1.576,0.158,30.97
2026-03-21 22:40:53,Z03,Z01 & Z04,1.516,0.121,69.27
2026-03-21 22:40:53,Z05,Z06 & Z02,1.518,0.119,40.81
2026-03-21 22:40:53,Z07,Z08 & Z06,1.424,0.018,31.76
2026-03-21 22:40:56,Z03,Z01 & Z04,1.508,0.118,58.76
2026-03-21 22:40:56,Z05,Z06 & Z02,1.473,0.055,36.02
2026-03-21 22:40:56,Z07,Z08 & Z06,1.446,0.043,31.45
2026-03-21 22:40:58,Z03,Z01 & Z04,1.418,0.0,71.19
2026-03-21 22:40:58,Z05,Z06 & Z02,1.436,0.047,40.89
2026-03-21 22:40:58,Z07,Z08 & Z06,1.532,0.147,27.97
2026-03-21 22:41:00,Z03,Z01 & Z04,1.405,0.02,58.87
2026-03-21 22:41:00,Z05,Z06 & Z02,1.346,-0.045,36.92
2026-03-21 22:41:00,Z07,Z08 & Z06,1.457,0.03,27.97
2026-03-21 22:41:00,Z03,Z01 & Z04,1.393,-0.034,53.05
2026-03-21 22:41:00,Z05,Z06 & Z02,1.502,0.118,42.22
2026-03-21 22:41:00,Z07,Z08 & Z06,1.495,0.092,30.11
2026-03-21 22:41:02,Z03,Z01 & Z04,1.605,0.183,71.12
2026-03-21 22:41:02,Z05,Z06 & Z02,1.404,-0.025,42.88
2026-03-21 22:41:02,Z07,Z08 & Z06,1.468,0.093,29.68
2026-03-21 22:41:02,Z03,Z01 & Z04,1.401,0.024,57.37
2026-03-21 22:41:02,Z05,Z06 & Z02,1.307,-0.085,39.02
2026-03-21 22:41:02,Z07,Z08 & Z06,1.429,0.022,32.17
2026-03-21 22:41:04,Z03,Z01 & Z04,1.328,-0.057,69.48
2026-03-21 22:41:04,Z05,Z06 & Z02,1.341,-0.053,37.51
2026-03-21 22:41:04,Z07,Z08 & Z06,1.416,0.04,33.8
2026-03-21 22:41:04,Z03,Z01 & Z04,1.538,0.139,65.85
2026-03-21 22:41:04,Z05,Z06 & Z02,1.468,0.044,42.47
2026-03-21 22:41:04,Z07,Z08 & Z06,1.479,0.101,34.32
2026-03-21 22:41:06,Z03,Z01 & Z04,1.524,0.129,59.31
2026-03-21 22:41:06,Z05,Z06 & Z02,1.432,0.042,41.67
2026-03-21 22:41:06,Z07,Z08 & Z06,1.522,0.114,30.47
2026-03-21 22:41:06,Z03,Z01 & Z04,1.461,0.075,66.21
2026-03-21 22:41:06,Z05,Z06 & Z02,1.435,0.01,43.64
2026-03-21 22:41:06,Z07,Z08 & Z06,1.505,0.101,31.28
2026-03-21 22:41:08,Z03,Z01 & Z04,1.464,0.042,61.98
2026-03-21 22:41:08,Z05,Z06 & Z02,1.441,0.051,44.13
2026-03-21 22:41:08,Z07,Z08 & Z06,1.456,0.07,33.95
2026-03-21 22:41:08,Z03,Z01 & Z04,1.351,-0.023,54.05
2026-03-21 22:41:08,Z05,Z06 & Z02,1.439,0.035,37.01
2026-03-21 22:41:08,Z07,Z08 & Z06,1.413,0.036,32.67
2026-03-21 22:41:10,Z03,Z01 & Z04,1.389,0.014,59.78
2026-03-21 22:41:10,Z05,Z06 & Z02,1.528,0.102,35.37
2026-03-21 22:41:10,Z07,Z08 & Z06,1.367,-0.011,31.24
2026-03-21 22:41:11,Z03,Z01 & Z04,1.447,0.053,54.49
2026-03-21 22:41:11,Z05,Z06 & Z02,1.37,-0.041,41.72
2026-03-21 22:41:11,Z07,Z08 & Z06,1.364,-0.026,28.32
2026-03-21 22:41:13,Z03,Z01 & Z04,1.54,0.113,55.45
2026-03-21 22:41:13,Z05,Z06 & Z02,1.481,0.077,42.58
2026-03-21 22:41:13,Z07,Z08 & Z06,1.45,0.078,31.81
2026-03-21 22:41:13,Z03,Z01 & Z04,1.419,0.047,62.12
2026-03-21 22:41:13,Z05,Z06 & Z02,1.318,-0.058,37.5
2026-03-21 22:41:13,Z07,Z08 & Z06,1.432,0.016,31.1
2026-03-21 22:41:15,Z03,Z01 & Z04,1.458,0.045,54.05
2026-03-21 22:41:15,Z05,Z06 & Z02,1.408,0.017,40.29
2026-03-21 22:41:15,Z07,Z08 & Z06,1.53,0.118,28.0
2026-03-21 22:41:15,Z03,Z01 & Z04,1.355,-0.035,60.86
2026-03-21 22:41:15,Z05,Z06 & Z02,1.518,0.099,38.63
2026-03-21 22:41:15,Z07,Z08 & Z06,1.515,0.09,30.13
2026-03-21 22:41:17,Z03,Z01 & Z04,1.399,0.011,59.71
2026-03-21 22:41:17,Z05,Z06 & Z02,1.352,-0.077,43.59
2026-03-21 22:41:17,Z07,Z08 & Z06,1.434,0.063,30.93
2026-03-21 22:41:18,Z03,Z01 & Z04,1.511,0.099,70.98
2026-03-21 22:41:18,Z05,Z06 & Z02,1.52,0.13,43.01
2026-03-21 22:41:18,Z07,Z08 & Z06,1.435,0.061,36.36
2026-03-21 22:41:19,Z03,Z01 & Z04,1.421,0.038,60.04
2026-03-21 22:41:19,Z05,Z06 & Z02,1.441,0.063,44.13
2026-03-21 22:41:19,Z07,Z08 & Z06,1.471,0.043,32.95
2026-03-21 22:41:20,Z03,Z01 & Z04,1.339,-0.035,53.86
2026-03-21 22:41:20,Z05,Z06 & Z02,1.46,0.059,41.67
2026-03-21 22:41:20,Z07,Z08 & Z06,1.433,0.017,30.24
2026-03-21 22:41:21,Z03,Z01 & Z04,1.445,0.068,56.8
2026-03-21 22:41:21,Z05,Z06 & Z02,1.466,0.085,39.28
2026-03-21 22:41:21,Z07,Z08 & Z06,1.379,-0.028,31.66
2026-03-21 22:41:22,Z03,Z01 & Z04,1.565,0.185,55.22
2026-03-21 22:41:22,Z05,Z06 & Z02,1.381,-0.004,39.05
2026-03-21 22:41:22,Z07,Z08 & Z06,1.462,0.09,28.88
2026-03-21 22:41:23,Z03,Z01 & Z04,1.445,0.06,69.86
2026-03-21 22:41:23,Z05,Z06 & Z02,1.473,0.102,38.77
2026-03-21 22:41:23,Z07,Z08 & Z06,1.445,0.054,28.86
2026-03-21 22:41:24,Z03,Z01 & Z04,1.466,0.084,50.22
2026-03-21 22:41:24,Z05,Z06 & Z02,1.37,-0.051,35.86
2026-03-21 22:41:24,Z07,Z08 & Z06,1.441,0.03,26.86
2026-03-21 22:41:25,Z03,Z01 & Z04,1.438,0.048,64.32
2026-03-21 22:41:25,Z05,Z06 & Z02,1.559,0.145,34.34
2026-03-21 22:41:25,Z07,Z08 & Z06,1.551,0.124,30.58
2026-03-21 22:41:26,Z03,Z01 & Z04,1.471,0.049,68.65
2026-03-21 22:41:26,Z05,Z06 & Z02,1.456,0.075,41.16
2026-03-21 22:41:26,Z07,Z08 & Z06,1.433,0.054,33.33
2026-03-21 22:41:27,Z03,Z01 & Z04,1.588,0.161,57.43
2026-03-21 22:41:27,Z05,Z06 & Z02,1.47,0.078,43.45
2026-03-21 22:41:27,Z07,Z08 & Z06,1.432,0.05,31.57
2026-03-21 22:41:28,Z03,Z01 & Z04,1.315,-0.066,58.77
2026-03-21 22:41:28,Z05,Z06 & Z02,1.556,0.185,43.6
2026-03-21 22:41:28,Z07,Z08 & Z06,1.511,0.139,30.9
2026-03-21 22:41:29,Z03,Z01 & Z04,1.478,0.091,62.96
2026-03-21 22:41:29,Z05,Z06 & Z02,1.555,0.137,39.05
2026-03-21 22:41:29,Z07,Z08 & Z06,1.502,0.131,32.49
2026-03-21 22:41:30,Z03,Z01 & Z04,1.448,0.07,51.77
2026-03-21 22:41:30,Z05,Z06 & Z02,1.507,0.104,42.0
2026-03-21 22:41:30,Z07,Z08 & Z06,1.409,0.012,32.28
2026-03-21 22:41:31,Z03,Z01 & Z04,1.461,0.053,64.49
2026-03-21 22:41:31,Z05,Z06 & Z02,1.46,0.084,41.29
2026-03-21 22:41:31,Z07,Z08 & Z06,1.544,0.144,30.62
2026-03-21 22:41:32,Z03,Z01 & Z04,1.494,0.064,66.72
2026-03-21 22:41:32,Z05,Z06 & Z02,1.377,-0.017,34.98
2026-03-21 22:41:32,Z07,Z08 & Z06,1.383,-0.029,28.98
2026-03-21 22:41:34,Z03,Z01 & Z04,1.384,0.011,61.94
2026-03-21 22:41:34,Z05,Z06 & Z02,1.49,0.078,39.05
2026-03-21 22:41:34,Z07,Z08 & Z06,1.472,0.044,30.74
2026-03-21 22:41:34,Z03,Z01 & Z04,1.574,0.168,57.01
2026-03-21 22:41:34,Z05,Z06 & Z02,1.47,0.067,34.2
2026-03-21 22:41:34,Z07,Z08 & Z06,1.502,0.076,26.1
2026-03-21 22:41:36,Z03,Z01 & Z04,1.488,0.064,66.53
2026-03-21 22:41:36,Z05,Z06 & Z02,1.43,0.052,42.37
2026-03-21 22:41:36,Z07,Z08 & Z06,1.385,0.007,29.04
2026-03-21 22:41:37,Z03,Z01 & Z04,1.357,-0.015,57.87
2026-03-21 22:41:37,Z05,Z06 & Z02,1.453,0.073,43.57
2026-03-21 22:41:37,Z07,Z08 & Z06,1.354,-0.034,32.14
2026-03-21 22:41:38,Z03,Z01 & Z04,1.451,0.052,55.42
2026-03-21 22:41:38,Z05,Z06 & Z02,1.429,0.009,34.96
2026-03-21 22:41:38,Z07,Z08 & Z06,1.338,-0.07,31.04
2026-03-21 22:41:39,Z03,Z01 & Z04,1.583,0.188,61.77
2026-03-21 22:41:39,Z05,Z06 & Z02,1.454,0.05,35.99
2026-03-21 22:41:39,Z07,Z08 & Z06,1.543,0.163,30.5
2026-03-21 22:41:40,Z03,Z01 & Z04,1.45,0.039,61.07
2026-03-21 22:41:40,Z05,Z06 & Z02,1.456,0.051,40.21
2026-03-21 22:41:40,Z07,Z08 & Z06,1.338,-0.062,29.33
2026-03-21 22:41:41,Z03,Z01 & Z04,1.481,0.07,58.01
2026-03-21 22:41:41,Z05,Z06 & Z02,1.436,0.041,39.61
2026-03-21 22:41:41,Z07,Z08 & Z06,1.498,0.088,34.97
2026-03-21 22:41:42,Z03,Z01 & Z04,1.426,0.002,71.14
2026-03-21 22:41:42,Z05,Z06 & Z02,1.48,0.064,42.59
2026-03-21 22:41:42,Z07,Z08 & Z06,1.424,0.031,34.54
2026-03-21 22:41:43,Z03,Z01 & Z04,1.413,0.026,54.05
2026-03-21 22:41:43,Z05,Z06 & Z02,1.451,0.055,44.44
2026-03-21 22:41:43,Z07,Z08 & Z06,1.55,0.121,38.11
2026-03-21 22:41:44,Z03,Z01 & Z04,1.467,0.077,62.06
2026-03-21 22:41:44,Z05,Z06 & Z02,1.385,0.012,38.16
2026-03-21 22:41:44,Z07,Z08 & Z06,1.38,0.0,29.56
2026-03-21 22:41:45,Z03,Z01 & Z04,1.508,0.12,54.19
2026-03-21 22:41:45,Z05,Z06 & Z02,1.447,0.047,35.67
2026-03-21 22:41:45,Z07,Z08 & Z06,1.513,0.125,26.5
2026-03-21 22:41:46,Z03,Z01 & Z04,1.466,0.04,53.24
2026-03-21 22:41:46,Z05,Z06 & Z02,1.367,-0.032,40.56
2026-03-21 22:41:46,Z07,Z08 & Z06,1.422,0.002,31.45
2026-03-21 22:41:47,Z03,Z01 & Z04,1.487,0.115,65.1
2026-03-21 22:41:47,Z05,Z06 & Z02,1.402,0.003,39.97
2026-03-21 22:41:47,Z07,Z08 & Z06,1.461,0.057,30.34
2026-03-21 22:41:48,Z03,Z01 & Z04,1.534,0.147,66.98
2026-03-21 22:41:48,Z05,Z06 & Z02,1.513,0.102,34.02
2026-03-21 22:41:48,Z07,Z08 & Z06,1.484,0.075,28.72
2026-03-21 22:41:49,Z03,Z01 & Z04,1.389,0.01,59.03
2026-03-21 22:41:49,Z05,Z06 & Z02,1.438,0.051,43.22
2026-03-21 22:41:49,Z07,Z08 & Z06,1.566,0.155,32.24
2026-03-21 22:41:50,Z03,Z01 & Z04,1.396,0.008,62.15
2026-03-21 22:41:50,Z05,Z06 & Z02,1.522,0.102,43.63
2026-03-21 22:41:50,Z07,Z08 & Z06,1.442,0.061,34.5
2026-03-21 22:41:51,Z03,Z01 & Z04,1.414,0.011,69.27
2026-03-21 22:41:51,Z05,Z06 & Z02,1.31,-0.069,42.35
2026-03-21 22:41:51,Z07,Z08 & Z06,1.409,0.029,32.81
2026-03-21 22:41:52,Z03,Z01 & Z04,1.373,-0.053,57.22
2026-03-21 22:41:52,Z05,Z06 & Z02,1.548,0.131,36.93
2026-03-21 22:41:52,Z07,Z08 & Z06,1.537,0.163,29.14
2026-03-21 22:41:53,Z03,Z01 & Z04,1.442,0.063,63.42
2026-03-21 22:41:53,Z05,Z06 & Z02,1.39,-0.03,41.93
2026-03-21 22:41:53,Z07,Z08 & Z06,1.436,0.009,34.74
2026-03-21 22:41:54,Z03,Z01 & Z04,1.353,-0.04,58.06
2026-03-21 22:41:54,Z05,Z06 & Z02,1.352,-0.068,34.64
2026-03-21 22:41:54,Z07,Z08 & Z06,1.421,-0.002,31.35
2026-03-21 22:41:55,Z03,Z01 & Z04,1.529,0.132,61.42
2026-03-21 22:41:55,Z05,Z06 & Z02,1.449,0.062,42.65
2026-03-21 22:41:55,Z07,Z08 & Z06,1.515,0.123,29.79
2026-03-21 22:41:56,Z03,Z01 & Z04,1.47,0.059,62.86
2026-03-21 22:41:56,Z05,Z06 & Z02,1.544,0.114,40.24
2026-03-21 22:41:56,Z07,Z08 & Z06,1.474,0.059,32.06
2026-03-21 22:41:57,Z03,Z01 & Z04,1.456,0.051,62.05
2026-03-21 22:41:57,Z05,Z06 & Z02,1.524,0.133,39.28
2026-03-21 22:41:57,Z07,Z08 & Z06,1.437,0.059,32.27
2026-03-21 22:41:58,Z03,Z01 & Z04,1.485,0.08,62.24
2026-03-21 22:41:58,Z05,Z06 & Z02,1.42,-0.006,41.61
2026-03-21 22:41:58,Z07,Z08 & Z06,1.408,0.002,33.52
2026-03-21 22:41:59,Z03,Z01 & Z04,1.397,-0.006,60.79
2026-03-21 22:41:59,Z05,Z06 & Z02,1.447,0.046,43.98
2026-03-21 22:41:59,Z07,Z08 & Z06,1.527,0.126,36.4
2026-03-21 22:42:00,Z03,Z01 & Z04,1.537,0.151,55.64
2026-03-21 22:42:00,Z05,Z06 & Z02,1.35,-0.062,39.16
2026-03-21 22:42:00,Z07,Z08 & Z06,1.399,0.014,27.91
2026-03-21 22:42:01,Z03,Z01 & Z04,1.555,0.152,61.19
2026-03-21 22:42:01,Z05,Z06 & Z02,1.387,-0.026,31.83
2026-03-21 22:42:01,Z07,Z08 & Z06,1.417,0.044,30.35
2026-03-21 22:42:02,Z03,Z01 & Z04,1.359,-0.019,57.83
2026-03-21 22:42:02,Z05,Z06 & Z02,1.374,0.002,38.86
2026-03-21 22:42:02,Z07,Z08 & Z06,1.461,0.054,27.36
2026-03-21 22:42:03,Z03,Z01 & Z04,1.502,0.117,63.7
2026-03-21 22:42:03,Z05,Z06 & Z02,1.372,-0.031,39.71
2026-03-21 22:42:03,Z07,Z08 & Z06,1.326,-0.048,30.78
2026-03-21 22:42:04,Z03,Z01 & Z04,1.562,0.136,57.9
2026-03-21 22:42:04,Z05,Z06 & Z02,1.476,0.067,36.25
2026-03-21 22:42:04,Z07,Z08 & Z06,1.407,0.032,31.65
2026-03-21 22:42:05,Z03,Z01 & Z04,1.445,0.043,57.03
2026-03-21 22:42:05,Z05,Z06 & Z02,1.349,-0.058,36.3
2026-03-21 22:42:05,Z07,Z08 & Z06,1.328,-0.056,33.45
2026-03-21 22:42:06,Z03,Z01 & Z04,1.527,0.104,65.66
2026-03-21 22:42:06,Z05,Z06 & Z02,1.387,-0.025,43.61
2026-03-21 22:42:06,Z07,Z08 & Z06,1.466,0.047,29.28
2026-03-21 22:42:08,Z03,Z01 & Z04,1.473,0.06,61.35
2026-03-21 22:42:08,Z05,Z06 & Z02,1.401,-0.001,34.93
2026-03-21 22:42:08,Z07,Z08 & Z06,1.318,-0.055,31.51
2026-03-21 22:42:09,Z03,Z01 & Z04,1.394,-0.01,55.51
2026-03-21 22:42:09,Z05,Z06 & Z02,1.407,0.029,38.32
2026-03-21 22:42:09,Z07,Z08 & Z06,1.524,0.121,30.87
2026-03-21 22:42:10,Z03,Z01 & Z04,1.328,-0.046,60.06
2026-03-21 22:42:10,Z05,Z06 & Z02,1.331,-0.055,37.68
2026-03-21 22:42:10,Z07,Z08 & Z06,1.484,0.068,29.83
2026-03-21 22:42:11,Z03,Z01 & Z04,1.305,-0.068,68.11
2026-03-21 22:42:11,Z05,Z06 & Z02,1.591,0.167,39.92
2026-03-21 22:42:11,Z07,Z08 & Z06,1.485,0.067,29.85
2026-03-21 22:42:12,Z03,Z01 & Z04,1.492,0.103,57.77
2026-03-21 22:42:12,Z05,Z06 & Z02,1.553,0.139,43.54
2026-03-21 22:42:12,Z07,Z08 & Z06,1.471,0.051,34.08
2026-03-21 22:42:13,Z03,Z01 & Z04,1.548,0.175,69.21
2026-03-21 22:42:13,Z05,Z06 & Z02,1.431,0.046,37.38
2026-03-21 22:42:13,Z07,Z08 & Z06,1.309,-0.088,35.16
2026-03-21 22:42:14,Z03,Z01 & Z04,1.487,0.099,70.27
2026-03-21 22:42:14,Z05,Z06 & Z02,1.498,0.083,44.68
2026-03-21 22:42:14,Z07,Z08 & Z06,1.435,0.005,32.94
2026-03-21 22:42:15,Z03,Z01 & Z04,1.444,0.022,72.57
2026-03-21 22:42:15,Z05,Z06 & Z02,1.462,0.074,36.69
2026-03-21 22:42:15,Z07,Z08 & Z06,1.455,0.075,30.31
2026-03-21 22:42:16,Z03,Z01 & Z04,1.336,-0.038,58.28
2026-03-21 22:42:16,Z05,Z06 & Z02,1.506,0.103,41.17
2026-03-21 22:42:16,Z07,Z08 & Z06,1.423,0.05,33.23
2026-03-21 22:42:17,Z03,Z01 & Z04,1.45,0.033,58.65
2026-03-21 22:42:17,Z05,Z06 & Z02,1.366,-0.012,39.72
2026-03-21 22:42:17,Z07,Z08 & Z06,1.397,-0.01,35.35
2026-03-21 22:42:18,Z03,Z01 & Z04,1.5,0.104,65.4
2026-03-21 22:42:18,Z05,Z06 & Z02,1.512,0.102,37.58
2026-03-21 22:42:18,Z07,Z08 & Z06,1.384,0.006,27.48
2026-03-21 22:42:19,Z03,Z01 & Z04,1.418,0.012,62.17
